study,site,sample_year,sample_month,latitude,longitude,sample_unit_size_sq_m,sasdate,max_depth,mean_depth,min_depth,biomass_kg_wet_per_sq_m,stipe_density_num_per_sq_m,individual_density_num_per_sq_m,percent_cover,has_bm,has_sd,has_id,has_pc,use_which,focalKelp,focalUnit,geometry,ecoregion,province,realm,focal_std_by_ecoregion,focal_std_by_province,focal_std_by_realm,focal_std_by_all,ln_focal_std_by_ecoregion,ln_focal_std_by_province,ln_focal_std_by_realm,ln_focal_std_by_all,date,month,year,year_f,year_c,trajectory,n_per_trajectory
seabrook,31,1978,11,42.968101,-70.749777,1,1978-11-15,9.4,9.4,9.4,NA,7.247800000000001,7.247800000000001,NA,0,249,249,0,2,7.247800000000001,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.14731359018882653,0.010453557692307693,0.010453557692307693,0.010453557692307693,-1.8495140760266962,-3.8895984413404063,-3.8895984413404063,-3.8895984413404063,1978-11-15,11,1978,1978,-32.55294358135734,seabrook 31,131
seabrook,31,1979,4,42.968101,-70.749777,1,1979-04-15,9.4,9.4,9.4,NA,6.9639,6.9639,NA,0,249,249,0,2,6.9639,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.14154324218603836,0.010044086538461538,0.010044086538461538,0.010044086538461538,-1.8868842677886912,-3.9098211044692364,-3.9098211044692364,-3.9098211044692364,1979-04-15,4,1979,1979,-31.55294358135734,seabrook 31,131
seabrook,31,1979,7,42.968101,-70.749777,1,1979-07-15,9.4,9.4,9.4,NA,10.162600000000001,10.162600000000001,NA,0,249,249,0,2,10.162600000000001,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.2065577267105837,0.014657596153846155,0.014657596153846155,0.014657596153846155,-1.5298981310040745,-3.702670265565663,-3.702670265565663,-3.702670265565663,1979-07-15,7,1979,1979,-31.55294358135734,seabrook 31,131
seabrook,31,1979,11,42.968101,-70.749777,1,1979-11-15,9.4,9.4,9.4,NA,20.4085,20.4085,NA,0,249,249,0,2,20.4085,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.4148085495417459,0.02943533653846154,0.02943533653846154,0.02943533653846154,-0.8561166832170425,-3.2330929981642473,-3.2330929981642473,-3.2330929981642473,1979-11-15,11,1979,1979,-31.55294358135734,seabrook 31,131
seabrook,31,1980,4,42.968101,-70.749777,1,1980-04-15,9.4,9.4,9.4,NA,16.2911,16.2911,NA,0,249,249,0,2,16.2911,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.3311212270102916,0.023496778846153844,0.023496778846153844,0.023496778846153844,-1.0755173604463395,-3.3963059986203477,-3.3963059986203477,-3.3963059986203477,1980-04-15,4,1980,1980,-30.55294358135734,seabrook 31,131
seabrook,31,1980,7,42.968101,-70.749777,1,1980-07-15,9.4,9.4,9.4,NA,21.1463,21.1463,NA,0,249,249,0,2,21.1463,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.42980454375258453,0.03049947115384615,0.03049947115384615,0.03049947115384615,-0.8214248695083316,-3.2064663628846235,-3.2064663628846235,-3.2064663628846235,1980-07-15,7,1980,1980,-30.55294358135734,seabrook 31,131
seabrook,31,1980,10,42.968101,-70.749777,1,1980-10-15,9.4,9.4,9.4,NA,13.720699999999999,13.720699999999999,NA,0,249,249,0,2,13.720699999999999,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.2788771181467248,0.01978947115384615,0.01978947115384615,0.01978947115384615,-1.2417538780155999,-3.5136002648869584,-3.5136002648869584,-3.5136002648869584,1980-10-15,10,1980,1980,-30.55294358135734,seabrook 31,131
seabrook,31,1981,4,42.968101,-70.749777,1,1981-04-15,9.4,9.4,9.4,NA,13.4589,13.4589,NA,0,249,249,0,2,13.4589,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.2735559589106208,0.019411875,0.019411875,0.019411875,-1.2603457893642538,-3.5263567746231925,-3.5263567746231925,-3.5263567746231925,1981-04-15,4,1981,1981,-29.55294358135734,seabrook 31,131
seabrook,31,1981,7,42.968101,-70.749777,1,1981-07-15,9.4,9.4,9.4,NA,12.530700000000001,12.530700000000001,NA,0,249,249,0,2,12.530700000000001,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.2546900307098883,0.018073125000000002,0.018073125000000002,0.018073125000000002,-1.3291958330579257,-3.572942565984134,-3.572942565984134,-3.572942565984134,1981-07-15,7,1981,1981,-29.55294358135734,seabrook 31,131
seabrook,31,1981,10,42.968101,-70.749777,1,1981-10-15,9.4,9.4,9.4,NA,18.349800000000002,18.349800000000002,NA,0,249,249,0,2,18.349800000000002,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.3729648882760188,0.026466057692307695,0.026466057692307695,0.026466057692307695,-0.9598119695234815,-3.311373377281483,-3.311373377281483,-3.311373377281483,1981-10-15,10,1981,1981,-29.55294358135734,seabrook 31,131
seabrook,31,1982,4,42.968101,-70.749777,1,1982-04-15,9.4,9.4,9.4,NA,14.8036,14.8036,NA,0,249,249,0,2,14.8036,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.300887367714246,0.02135134615384615,0.02135134615384615,0.02135134615384615,-1.1683245940898133,-3.4624980733084585,-3.4624980733084585,-3.4624980733084585,1982-04-15,4,1982,1982,-28.55294358135734,seabrook 31,131
seabrook,31,1982,7,42.968101,-70.749777,1,1982-07-15,9.4,9.4,9.4,NA,12.5664,12.5664,NA,0,249,249,0,2,12.5664,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.2554156433329934,0.018124615384615385,0.018124615384615385,0.018124615384615385,-1.3264582163455856,-3.5711100937647346,-3.5711100937647346,-3.5711100937647346,1982-07-15,7,1982,1982,-28.55294358135734,seabrook 31,131
seabrook,31,1982,10,42.968101,-70.749777,1,1982-10-15,9.4,9.4,9.4,NA,12.126100000000001,12.126100000000001,NA,0,249,249,0,2,12.126100000000001,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.24646642098136393,0.017489567307692307,0.017489567307692307,0.017489567307692307,-1.3607575352944399,-3.5939487169182245,-3.5939487169182245,-3.5939487169182245,1982-10-15,10,1982,1982,-28.55294358135734,seabrook 31,131
seabrook,31,1983,4,42.968101,-70.749777,1,1983-04-15,9.4,9.4,9.4,NA,9.4486,9.4486,NA,0,249,249,0,2,9.4486,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.19204547424848178,0.013627788461538462,0.013627788461538462,0.013627788461538462,-1.5992624868746577,-3.745331782449307,-3.745331782449307,-3.745331782449307,1983-04-15,4,1983,1983,-27.55294358135734,seabrook 31,131
seabrook,31,1983,7,42.968101,-70.749777,1,1983-07-15,9.4,9.4,9.4,NA,15.0535,15.0535,NA,0,249,249,0,2,15.0535,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.30596665607598167,0.021711778846153846,0.021711778846153846,0.021711778846153846,-1.152118589709613,-3.451067094680968,-3.451067094680968,-3.451067094680968,1983-07-15,7,1983,1983,-27.55294358135734,seabrook 31,131
seabrook,31,1983,10,42.968101,-70.749777,1,1983-10-15,9.4,9.4,9.4,NA,12.495000000000001,12.495000000000001,NA,0,249,249,0,2,12.495000000000001,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.2539644180867832,0.018021634615384616,0.018021634615384616,0.018021634615384616,-1.331940964893764,-3.574778402323568,-3.574778402323568,-3.574778402323568,1983-10-15,10,1983,1983,-27.55294358135734,seabrook 31,131
seabrook,31,1984,4,42.968101,-70.749777,1,1984-04-15,9.4,9.4,9.4,NA,7.663600000000001,7.663600000000001,NA,0,249,249,0,2,7.663600000000001,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.15576484309322705,0.011053269230769231,0.011053269230769231,0.011053269230769231,-1.7971851028352654,-3.8606994230377434,-3.8606994230377434,-3.8606994230377434,1984-04-15,4,1984,1984,-26.55294358135734,seabrook 31,131
seabrook,31,1984,7,42.968101,-70.749777,1,1984-07-15,9.4,9.4,9.4,NA,10.71,10.71,NA,0,249,249,0,2,10.71,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.21768378693152848,0.015447115384615386,0.015447115384615386,0.015447115384615386,-1.479797512085977,-3.6711528868254675,-3.6711528868254675,-3.6711528868254675,1984-07-15,7,1984,1984,-26.55294358135734,seabrook 31,131
seabrook,31,1984,10,42.968101,-70.749777,1,1984-10-15,9.4,9.4,9.4,NA,8.211,8.211,NA,0,249,249,0,2,8.211,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.16689090331417183,0.011842788461538462,0.011842788461538462,0.011842788461538462,-1.732222101896242,-3.823884459445054,-3.823884459445054,-3.823884459445054,1984-10-15,10,1984,1984,-26.55294358135734,seabrook 31,131
seabrook,31,1985,4,42.968101,-70.749777,1,1985-04-15,9.4,9.4,9.4,NA,12.0428,12.0428,NA,0,249,249,0,2,12.0428,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.24477332486078535,0.017369423076923074,0.017369423076923074,0.017369423076923074,-1.3673810512638342,-3.5983288348172877,-3.5983288348172877,-3.5983288348172877,1985-04-15,4,1985,1985,-25.55294358135734,seabrook 31,131
seabrook,31,1985,7,42.968101,-70.749777,1,1985-07-15,9.4,9.4,9.4,NA,10.4363,10.4363,NA,0,249,249,0,2,10.4363,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.21212075682105605,0.015052355769230768,0.015052355769230768,0.015052355769230768,-1.5045340953524424,-3.686787413189136,-3.686787413189136,-3.686787413189136,1985-07-15,7,1985,1985,-25.55294358135734,seabrook 31,131
seabrook,31,1985,10,42.968101,-70.749777,1,1985-10-15,9.4,9.4,9.4,NA,8.1158,8.1158,NA,0,249,249,0,2,8.1158,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.1649559363192249,0.011705480769230768,0.011705480769230768,0.011705480769230768,-1.743221129225239,-3.8301904803155242,-3.8301904803155242,-3.8301904803155242,1985-10-15,10,1985,1985,-25.55294358135734,seabrook 31,131
seabrook,31,1986,4,42.968101,-70.749777,1,1986-04-15,9.4,9.4,9.4,NA,7.9135,7.9135,NA,0,249,249,0,2,7.9135,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.1608441314549627,0.011413701923076922,0.011413701923076922,0.011413701923076922,-1.7670036501184028,-3.84372428506476,-3.84372428506476,-3.84372428506476,1986-04-15,4,1986,1986,-24.55294358135734,seabrook 31,131
seabrook,31,1986,7,42.968101,-70.749777,1,1986-07-15,9.4,9.4,9.4,NA,6.961499999999999,6.961499999999999,NA,0,249,249,0,2,6.961499999999999,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.1414944615054935,0.010040624999999997,0.010040624999999997,0.010040624999999997,-1.8872062124204778,-3.9099938156270464,-3.9099938156270464,-3.9099938156270464,1986-07-15,7,1986,1986,-24.55294358135734,seabrook 31,131
seabrook,31,1986,10,42.968101,-70.749777,1,1986-10-15,9.4,9.4,9.4,NA,5.3788,5.3788,NA,0,249,249,0,2,5.3788,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.10932563521450096,0.007757884615384615,0.007757884615384615,0.007757884615384615,-2.125899092706056,-4.030925658006321,-4.030925658006321,-4.030925658006321,1986-10-15,10,1986,1986,-24.55294358135734,seabrook 31,131
seabrook,31,1987,4,42.968101,-70.749777,1,1987-04-15,9.4,9.4,9.4,NA,5.2479000000000005,5.2479000000000005,NA,0,249,249,0,2,5.2479000000000005,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.10666505559644895,0.007569086538461538,0.007569086538461538,0.007569086538461538,-2.1484482224354298,-4.041614367977477,-4.041614367977477,-4.041614367977477,1987-04-15,4,1987,1987,-23.55294358135734,seabrook 31,131
seabrook,31,1987,7,42.968101,-70.749777,1,1987-07-15,9.4,9.4,9.4,NA,9.531899999999998,9.531899999999998,NA,0,249,249,0,2,9.531899999999998,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.1937385703690603,0.01374793269230769,0.01374793269230769,0.01374793269230769,-1.590917624782794,-3.7402597968244953,-3.7402597968244953,-3.7402597968244953,1987-07-15,7,1987,1987,-23.55294358135734,seabrook 31,131
seabrook,31,1987,10,42.968101,-70.749777,1,1987-10-15,9.4,9.4,9.4,NA,6.5331,6.5331,NA,0,249,249,0,2,6.5331,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.13278711002823237,0.009422740384615384,0.009422740384615384,0.009422740384615384,-1.9464004990596022,-3.9413107146110424,-3.9413107146110424,-3.9413107146110424,1987-10-15,10,1987,1987,-23.55294358135734,seabrook 31,131
seabrook,31,1988,4,42.968101,-70.749777,1,1988-04-15,9.4,9.4,9.4,NA,8.5442,8.5442,NA,0,249,249,0,2,8.5442,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.17366328779648604,0.012323365384615384,0.012323365384615384,0.012323365384615384,-1.6946511554188992,-3.802121373954402,-3.802121373954402,-3.802121373954402,1988-04-15,4,1988,1988,-22.55294358135734,seabrook 31,131
seabrook,31,1988,7,42.968101,-70.749777,1,1988-07-15,9.4,9.4,9.4,NA,10.0198,10.0198,NA,0,249,249,0,2,10.0198,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.2036552762181633,0.014451634615384614,0.014451634615384614,0.014451634615384614,-1.543391421581948,-3.7110582098610276,-3.7110582098610276,-3.7110582098610276,1988-07-15,7,1988,1988,-22.55294358135734,seabrook 31,131
seabrook,31,1988,10,42.968101,-70.749777,1,1988-10-15,9.4,9.4,9.4,NA,8.8893,8.8893,NA,0,249,249,0,2,8.8893,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.18067754315316864,0.012821105769230769,0.012821105769230769,0.012821105769230769,-1.6571715333877992,-3.7800694795770866,-3.7800694795770866,-3.7800694795770866,1988-10-15,10,1988,1988,-22.55294358135734,seabrook 31,131
seabrook,31,1989,4,42.968101,-70.749777,1,1989-04-15,9.4,9.4,9.4,NA,5.4145,5.4145,NA,0,249,249,0,2,5.4145,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.11005124783760606,0.007809375,0.007809375,0.007809375,-2.119836562053143,-4.028030274940909,-4.028030274940909,-4.028030274940909,1989-04-15,4,1989,1989,-21.55294358135734,seabrook 31,131
seabrook,31,1989,7,42.968101,-70.749777,1,1989-07-15,9.4,9.4,9.4,NA,7.9611,7.9611,NA,0,249,249,0,2,7.9611,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.16181161495243615,0.011482355769230769,0.011482355769230769,0.011482355769230769,-1.761356664310763,-3.8405233426720855,-3.8405233426720855,-3.8405233426720855,1989-07-15,7,1989,1989,-21.55294358135734,seabrook 31,131
seabrook,31,1989,10,42.968101,-70.749777,1,1989-10-15,9.4,9.4,9.4,NA,7.6993,7.6993,NA,0,249,249,0,2,7.6993,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.15649045571633213,0.011104759615384615,0.011104759615384615,0.011104759615384615,-1.792817294229698,-3.858256689749304,-3.858256689749304,-3.858256689749304,1989-10-15,10,1989,1989,-21.55294358135734,seabrook 31,131
seabrook,31,1990,4,42.968101,-70.749777,1,1990-04-15,9.4,9.4,9.4,NA,7.5803,7.5803,NA,0,249,249,0,2,7.5803,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.1540717469726485,0.010933125,0.010933125,0.010933125,-1.8074514652845475,-3.866422446454917,-3.866422446454917,-3.866422446454917,1990-04-15,4,1990,1990,-20.55294358135734,seabrook 31,131
seabrook,31,1990,7,42.968101,-70.749777,1,1990-07-15,9.4,9.4,9.4,NA,7.4732,7.4732,NA,0,249,249,0,2,7.4732,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.1518949091033332,0.010778653846153846,0.010778653846153846,0.010778653846153846,-1.8208078634913167,-3.8738290766340002,-3.8738290766340002,-3.8738290766340002,1990-07-15,7,1990,1990,-20.55294358135734,seabrook 31,131
seabrook,31,1990,10,42.968101,-70.749777,1,1990-10-15,9.4,9.4,9.4,NA,7.7231,7.7231,NA,0,249,249,0,2,7.7231,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.15697419746506885,0.011139086538461537,0.011139086538461537,0.011139086538461537,-1.7899159846998864,-3.856631509574786,-3.856631509574786,-3.856631509574786,1990-10-15,10,1990,1990,-20.55294358135734,seabrook 31,131
seabrook,31,1991,4,42.968101,-70.749777,1,1991-04-15,9.4,9.4,9.4,NA,5.8905,5.8905,NA,0,249,249,0,2,5.8905,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.11972608281234066,0.008495913461538461,0.008495913461538461,0.008495913461538461,-2.042330106780393,-3.9902054652694185,-3.9902054652694185,-3.9902054652694185,1991-04-15,4,1991,1991,-19.55294358135734,seabrook 31,131
seabrook,31,1991,7,42.968101,-70.749777,1,1991-07-15,9.4,9.4,9.4,NA,6.4736,6.4736,NA,0,249,249,0,2,6.4736,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.13157775565639054,0.009336923076923076,0.009336923076923076,0.009336923076923076,-1.9549062028849882,-3.9457388979469825,-3.9457388979469825,-3.9457388979469825,1991-07-15,7,1991,1991,-19.55294358135734,seabrook 31,131
seabrook,31,1991,10,42.968101,-70.749777,1,1991-10-15,9.4,9.4,9.4,NA,4.9504,4.9504,NA,0,249,249,0,2,4.9504,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.10061828373723983,0.00714,0.00714,0.00714,-2.201669889476843,-4.066340365812503,-4.066340365812503,-4.066340365812503,1991-10-15,10,1991,1991,-19.55294358135734,seabrook 31,131
seabrook,31,1992,4,42.968101,-70.749777,1,1992-04-15,9.4,9.4,9.4,NA,6.307,6.307,NA,0,249,249,0,2,6.307,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.12819156341523344,0.009096634615384616,0.009096634615384616,0.009096634615384616,-1.979114415711431,-3.9582431576016726,-3.9582431576016726,-3.9582431576016726,1992-04-15,4,1992,1992,-18.55294358135734,seabrook 31,131
seabrook,31,1992,7,42.968101,-70.749777,1,1992-07-15,9.4,9.4,9.4,NA,6.9377,6.9377,NA,0,249,249,0,2,6.9377,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.14101071975675677,0.010006298076923078,0.010006298076923078,0.010006298076923078,-1.8904044529204078,-3.911708151153802,-3.911708151153802,-3.911708151153802,1992-07-15,7,1992,1992,-18.55294358135734,seabrook 31,131
seabrook,31,1992,10,42.968101,-70.749777,1,1992-10-15,9.4,9.4,9.4,NA,10.0674,10.0674,NA,0,249,249,0,2,10.0674,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.20462275971563673,0.01452028846153846,0.01452028846153846,0.01452028846153846,-1.5388733979522926,-3.7082544036465204,-3.7082544036465204,-3.7082544036465204,1992-10-15,10,1992,1992,-18.55294358135734,seabrook 31,131
seabrook,31,1993,4,42.968101,-70.749777,1,1993-04-15,9.4,9.4,9.4,NA,5.95,5.95,NA,0,249,249,0,2,5.95,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.12093543718418248,0.008581730769230769,0.008581730769230769,0.008581730769230769,-2.0330509231917264,-3.9855763976619327,-3.9855763976619327,-3.9855763976619327,1993-04-15,4,1993,1993,-17.55294358135734,seabrook 31,131
seabrook,31,1993,7,42.968101,-70.749777,1,1993-07-15,9.4,9.4,9.4,NA,6.925800000000001,6.925800000000001,NA,0,249,249,0,2,6.925800000000001,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.14076884888238841,0.009989134615384615,0.009989134615384615,0.009989134615384615,-1.8920074171452526,-3.9125664222831125,-3.9125664222831125,-3.9125664222831125,1993-07-15,7,1993,1993,-17.55294358135734,seabrook 31,131
seabrook,31,1993,10,42.968101,-70.749777,1,1993-10-15,9.4,9.4,9.4,NA,6.545,6.545,NA,0,249,249,0,2,6.545,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.13302898090260074,0.009439903846153846,0.009439903846153846,0.009439903846153846,-1.9447080056011834,-3.9404274261475782,-3.9404274261475782,-3.9404274261475782,1993-10-15,10,1993,1993,-17.55294358135734,seabrook 31,131
seabrook,31,1994,4,42.968101,-70.749777,1,1994-04-15,9.4,9.4,9.4,NA,6.1642,6.1642,NA,0,249,249,0,2,6.1642,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.12528911292281306,0.008890673076923077,0.008890673076923077,0.008890673076923077,-2.0003412132453895,-3.969086966715303,-3.969086966715303,-3.969086966715303,1994-04-15,4,1994,1994,-16.55294358135734,seabrook 31,131
seabrook,31,1994,7,42.968101,-70.749777,1,1994-07-15,9.4,9.4,9.4,NA,9.900799999999998,9.900799999999998,NA,0,249,249,0,2,9.900799999999998,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.20123656747447963,0.014279999999999998,0.014279999999999998,0.014279999999999998,-1.5547766006861472,-3.71810231279084,-3.71810231279084,-3.71810231279084,1994-07-15,7,1994,1994,-16.55294358135734,seabrook 31,131
seabrook,31,1994,10,42.968101,-70.749777,1,1994-10-15,9.4,9.4,9.4,NA,17.504900000000003,17.504900000000003,NA,0,249,249,0,2,17.504900000000003,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.3557920561958649,0.025247451923076925,0.025247451923076925,0.025247451923076925,-1.0056902595108588,-3.345362038206767,-3.345362038206767,-3.345362038206767,1994-10-15,10,1994,1994,-16.55294358135734,seabrook 31,131
seabrook,31,1995,4,42.968101,-70.749777,1,1995-04-15,9.4,9.4,9.4,NA,7.3542,7.3542,NA,0,249,249,0,2,7.3542,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.14947620035964954,0.010607019230769229,0.010607019230769229,0.010607019230769229,-1.8358605819368454,-3.8821235218673436,-3.8821235218673436,-3.8821235218673436,1995-04-15,4,1995,1995,-15.55294358135734,seabrook 31,131
seabrook,31,1995,7,42.968101,-70.749777,1,1995-07-15,9.4,9.4,9.4,NA,11.2455,11.2455,NA,0,249,249,0,2,11.2455,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.22856797627810488,0.016219471153846154,0.016219471153846154,0.016219471153846154,-1.4331009934219294,-3.641252970421077,-3.641252970421077,-3.641252970421077,1995-07-15,7,1995,1995,-15.55294358135734,seabrook 31,131
seabrook,31,1995,10,42.968101,-70.749777,1,1995-10-15,9.4,9.4,9.4,NA,9.8294,9.8294,NA,0,249,249,0,2,9.8294,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.19978534222826946,0.01417701923076923,0.01417701923076923,0.01417701923076923,-1.5616704509121724,-3.7223527155561102,-3.7223527155561102,-3.7223527155561102,1995-10-15,10,1995,1995,-15.55294358135734,seabrook 31,131
seabrook,31,1996,4,42.968101,-70.749777,1,1996-04-15,9.4,9.4,9.4,NA,7.5207999999999995,7.5207999999999995,NA,0,249,249,0,2,7.5207999999999995,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.15286239260080664,0.01084730769230769,0.01084730769230769,0.01084730769230769,-1.8148496519003432,-3.870530466542253,-3.870530466542253,-3.870530466542253,1996-04-15,4,1996,1996,-14.55294358135734,seabrook 31,131
seabrook,31,1996,7,42.968101,-70.749777,1,1996-07-15,9.4,9.4,9.4,NA,14.2205,14.2205,NA,0,249,249,0,2,14.2205,stipe_density,"c(-70.749777, 42.968101)",Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,0.2890356948701961,0.020510336538461536,0.020510336538461536,0.020510336538461536,-1.2071923318799993,-3.4896897498830093,-3.4896897498830093,-3.4896897498830093,1996-07-15,7,1996,1996,-14.55294358135734,seabrook 31,131
