X,study_ID,Study,Site,Latitude,Longitude,max_Depth,mean_Depth,min_Depth,trajectory_ID,sample_size,sample_unit_size_sq_m,year,period,rawDate,sasDate,biomass_KG_wet_per_sq_m,Stipe_Density_num_per_sq_m,individual_per_sq_m,percent_cover,biomass_KG_wet_per_sq_m_STD,Stipe_Density_num_per_sq_m_STD,individual_per_sq_m_STD,percent_cover_STD,focalKelp,focalKelp_STD,focalUnit,elapsed,ROC,len,ECOREGION,PROVINCE,REALM,StudySite,Date,DaysSince1900,YearsSince1900,Decade,stdByECOREGION,stdByECOREGIONZ,ln_stdByECOREGION,stdByREALM,stdByREALMZ,ln_stdByREALM,stdByPROVINCE,stdByPROVINCEZ,ln_stdByPROVINCE,realLatByRealm,num_years,ProvinceSite,EcoregionSite,julian,meanjul,SiteN,StudyN,ProvinceN,EcoregionN
6169,13,Normandeau,Seabrook Station B35,42.892011,-70.808254,4.6,4.6,4.6,63,1,1,1996,12,13315,1996-06-15,NA,NA,3.21,12,NA,NA,NA,NA,3.21,NA,2,366,0.0543019188,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B35-13-63,19960615,35229,96.4517453798768,1990,0.182559241706161,0.706261728120104,-1.42948883599378,0.128571428571429,0.612967993047901,-1.78007895416077,0.128571428571429,0.612967993047901,-1.78007895416077,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B35,Gulf of Maine/Bay of Fundy:Seabrook Station B35,9662,10392.1111111111,502,39,5,10
6170,13,Normandeau,Seabrook Station B35,42.892011,-70.808254,4.6,4.6,4.6,63,1,1,1997,13,13680,1997-06-15,NA,NA,4.36,14,NA,NA,NA,NA,4.36,NA,2,365,0.306410847,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B35-13-63,19970615,35594,97.45106091718,1990,0.247962085308057,0.959283842555655,-1.18798750860536,0.174632843791722,0.832567118283131,-1.53857762677235,0.174632843791722,0.832567118283131,-1.53857762677235,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B35,Gulf of Maine/Bay of Fundy:Seabrook Station B35,10027,10392.1111111111,502,39,5,10
6171,13,Normandeau,Seabrook Station B35,42.892011,-70.808254,4.6,4.6,4.6,63,1,1,1998,14,14045,1998-06-15,NA,NA,4.96,7,NA,NA,NA,NA,4.96,NA,2,365,0.1290219941,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B35-13-63,19980615,35959,98.4503764544832,1990,0.282085308056872,1.09129538052203,-1.08188100261081,0.198664886515354,0.947140574927598,-1.43247112077781,0.198664886515354,0.947140574927598,-1.43247112077781,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B35,Gulf of Maine/Bay of Fundy:Seabrook Station B35,10392,10392.1111111111,502,39,5,10
6172,13,Normandeau,Seabrook Station B35,42.892011,-70.808254,4.6,4.6,4.6,63,1,1,1999,15,14410,1999-06-15,NA,NA,4.64,18,NA,NA,NA,NA,4.64,NA,2,365,-0.066737054,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B35-13-63,19990615,36324,99.4496919917865,1990,0.263886255924171,1.02088922693996,-1.1370674181781,0.18584779706275,0.886034731383882,-1.4876575363451,0.18584779706275,0.886034731383882,-1.4876575363451,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B35,Gulf of Maine/Bay of Fundy:Seabrook Station B35,10757,10392.1111111111,502,39,5,10
6173,13,Normandeau,Seabrook Station B35,42.892011,-70.808254,4.6,4.6,4.6,63,1,1,2000,16,14776,2000-06-15,NA,NA,2.34,2,NA,NA,NA,NA,2.34,NA,2,366,-0.683160643,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B35-13-63,20000615,36690,100.451745379877,2000,0.133080568720379,0.514844998068861,-1.66098067669946,0.0937249666221629,0.446836480913423,-2.01157079486646,0.0937249666221629,0.446836480913423,-2.01157079486646,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B35,Gulf of Maine/Bay of Fundy:Seabrook Station B35,11123,10392.1111111111,502,39,5,10
6174,13,Normandeau,Seabrook Station B35,42.892011,-70.808254,4.6,4.6,4.6,63,1,1,2001,17,15141,2001-06-15,NA,NA,0.88,2,NA,NA,NA,NA,0.88,NA,2,365,-0.978654153,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B35-13-63,20010615,37055,101.45106091718,2000,0.0500473933649289,0.193616922350683,-2.23567970684621,0.0352469959946595,0.168041069745219,-2.58626982501321,0.0352469959946595,0.168041069745219,-2.58626982501321,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B35,Gulf of Maine/Bay of Fundy:Seabrook Station B35,11488,10392.1111111111,502,39,5,10
6175,13,Normandeau,Seabrook Station B35,42.892011,-70.808254,4.6,4.6,4.6,63,1,1,2002,18,15506,2002-06-15,NA,NA,1.19,2,NA,NA,NA,NA,1.19,NA,2,365,0.3019933818,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B35-13-63,20020615,37420,102.450376454483,2000,0.0676777251184834,0.261822883633309,-2.08304993985966,0.0476635514018692,0.227237355678194,-2.43364005802665,0.0476635514018692,0.227237355678194,-2.43364005802665,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B35,Gulf of Maine/Bay of Fundy:Seabrook Station B35,11853,10392.1111111111,502,39,5,10
6176,13,Normandeau,Seabrook Station B35,42.892011,-70.808254,4.6,4.6,4.6,63,1,1,2003,19,15871,2003-06-15,NA,NA,2.38,1,NA,NA,NA,NA,2.38,NA,2,365,0.6936219389,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B35-13-63,20030615,37785,103.449691991786,2000,0.135355450236967,0.523645767266619,-1.64907577419314,0.0953271028037383,0.454474711356388,-1.99966589236014,0.0953271028037383,0.454474711356388,-1.99966589236014,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B35,Gulf of Maine/Bay of Fundy:Seabrook Station B35,12218,10392.1111111111,502,39,5,10
6177,13,Normandeau,Seabrook Station B35,42.892011,-70.808254,4.6,4.6,4.6,63,1,1,2004,20,16237,2004-06-15,NA,NA,4.82,5,NA,NA,NA,NA,4.82,NA,2,366,0.7042273882,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B35-13-63,20040615,38151,104.451745379877,2000,0.274123222748815,1.06049268832988,-1.10565122194472,0.19305740987984,0.920406768377222,-1.45624134011172,0.19305740987984,0.920406768377222,-1.45624134011172,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B35,Gulf of Maine/Bay of Fundy:Seabrook Station B35,12584,10392.1111111111,502,39,5,10
6178,13,Normandeau,Seabrook Station B35,42.892011,-70.808254,4.6,4.6,4.6,63,1,1,2005,21,16602,2005-06-15,NA,NA,6.91,9,NA,NA,NA,NA,6.91,NA,2,365,0.3604424191,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B35-13-63,20050615,38516,105.45106091718,2000,0.392985781990521,1.52033287891275,-0.798823701908503,0.276769025367156,1.31950430902212,-1.1494138200755,0.276769025367156,1.31950430902212,-1.1494138200755,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B35,Gulf of Maine/Bay of Fundy:Seabrook Station B35,12949,10392.1111111111,502,39,5,10
6179,13,Normandeau,Seabrook Station B35,42.892011,-70.808254,4.6,4.6,4.6,63,1,1,2006,22,16967,2006-06-15,NA,NA,3.98,11,NA,NA,NA,NA,3.98,NA,2,365,-0.552065687,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B35-13-63,20060615,38881,106.450376454483,2000,0.226350710900474,0.875676535176951,-1.2615215926515,0.159412550066756,0.760003929074968,-1.6121117108185,0.159412550066756,0.760003929074968,-1.6121117108185,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B35,Gulf of Maine/Bay of Fundy:Seabrook Station B35,13314,10392.1111111111,502,39,5,10
6180,13,Normandeau,Seabrook Station B35,42.892011,-70.808254,4.6,4.6,4.6,63,1,1,2007,23,17332,2007-06-15,NA,NA,0.95,3,NA,NA,NA,NA,0.95,NA,2,365,-1.43355633,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B35-13-63,20070615,39246,107.449691991786,2000,0.0540284360189573,0.20901826844676,-2.19912211111241,0.0380507343124166,0.181407973020407,-2.54971222927941,0.0380507343124166,0.181407973020407,-2.54971222927941,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B35,Gulf of Maine/Bay of Fundy:Seabrook Station B35,13679,10392.1111111111,502,39,5,10
6181,13,Normandeau,Seabrook Station B35,42.892011,-70.808254,4.6,4.6,4.6,63,1,1,2008,24,17698,2008-06-15,NA,NA,1.12,7,NA,NA,NA,NA,1.12,NA,2,366,0.1642846396,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B35-13-63,20080615,39612,108.451745379877,2000,0.063696682464455,0.246421537537232,-2.11553539500414,0.0448598130841122,0.213870452403006,-2.46612551317114,0.0448598130841122,0.213870452403006,-2.46612551317114,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B35,Gulf of Maine/Bay of Fundy:Seabrook Station B35,14045,10392.1111111111,502,39,5,10
6182,13,Normandeau,Seabrook Station B35,42.892011,-70.808254,4.6,4.6,4.6,63,1,1,2009,25,18063,2009-06-15,NA,NA,3.56,18,NA,NA,NA,NA,3.56,NA,2,365,1.1572239362,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B35-13-63,20090615,39977,109.45106091718,2000,0.202464454976303,0.783268458600489,-1.34962886016177,0.142590120160214,0.67980250942384,-1.70021897832877,0.142590120160214,0.67980250942384,-1.70021897832877,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B35,Gulf of Maine/Bay of Fundy:Seabrook Station B35,14410,10392.1111111111,502,39,5,10
6183,13,Normandeau,Seabrook Station B35,42.892011,-70.808254,4.6,4.6,4.6,63,1,1,2010,26,18428,2010-06-15,NA,NA,3.07,19,NA,NA,NA,NA,3.07,NA,2,365,-0.14818441,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B35-13-63,20100615,40342,110.450376454483,2010,0.174597156398104,0.67545903592795,-1.46330848423356,0.122963951935915,0.586234186497525,-1.81389860240056,0.122963951935915,0.586234186497525,-1.81389860240056,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B35,Gulf of Maine/Bay of Fundy:Seabrook Station B35,14775,10392.1111111111,502,39,5,10
6184,13,Normandeau,Seabrook Station B35,42.892011,-70.808254,4.6,4.6,4.6,63,1,1,2011,27,18793,2011-06-15,NA,NA,2.34,14,NA,NA,NA,NA,2.34,NA,2,365,-0.271712609,27,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Normandeau-Seabrook Station B35-13-63,20110615,40707,111.449691991786,2010,0.133080568720379,0.514844998068861,-1.66098067669946,0.0937249666221629,0.446836480913423,-2.01157079486646,0.0937249666221629,0.446836480913423,-2.01157079486646,1.588991,26,Cold Temperate Northwest Atlantic:Seabrook Station B35,Gulf of Maine/Bay of Fundy:Seabrook Station B35,15140,10392.1111111111,502,39,5,10
5994,13,Gagnon_etal_2004,Firman,50.206348,-63.687117,4,4,4,39,1,0.5,2000,1,14776,2000-06-15,NA,NA,37.4,NA,NA,NA,NA,NA,37.4,NA,2,NA,NA,3,Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Gagnon_etal_2004-Firman-13-39,20000615,36690,100.451745379877,2000,1.98936170223348,2.75912882600763,0.714200589810969,1.49799732977303,7.14174546417181,0.430515857738617,1.49799732977303,7.14174546417181,0.430515857738617,8.903328,2,Cold Temperate Northwest Atlantic:Firman,Gulf of St. Lawrence - Eastern Scotian Shelf:Firman,11123,11488,245,22,5,11
5995,13,Gagnon_etal_2004,Firman,50.206348,-63.687117,4,4,4,39,1,0.5,2001,2,15141,2001-06-15,NA,NA,7.166667,NA,NA,NA,NA,NA,7.166666667,NA,2,365,-1.653361722,3,Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Gagnon_etal_2004-Firman-13-39,20010615,37055,101.45106091718,2000,0.381205673796873,0.52871006917935,-0.833796040859324,0.287049399212283,1.36851628776146,-1.11748077293168,0.287049399212283,1.36851628776146,-1.11748077293168,8.903328,2,Cold Temperate Northwest Atlantic:Firman,Gulf of St. Lawrence - Eastern Scotian Shelf:Firman,11488,11488,245,22,5,11
5996,13,Gagnon_etal_2004,Firman,50.206348,-63.687117,4,4,4,39,1,0.5,2002,3,15506,2002-06-15,NA,NA,11.83333,NA,NA,NA,NA,NA,11.83333333,NA,2,365,0.5018232403,3,Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Gagnon_etal_2004-Firman-13-39,20020615,37420,102.450376454483,2000,0.629432623969651,0.872986393009621,-0.381810917416823,0.473965286915888,2.25964317207381,-0.665495649489175,0.473965286915888,2.25964317207381,-0.665495649489175,8.903328,2,Cold Temperate Northwest Atlantic:Firman,Gulf of St. Lawrence - Eastern Scotian Shelf:Firman,11853,11488,245,22,5,11
5997,13,Gagnon_etal_2004,Havre,50.210766,-63.639106,4,4,4,40,1,0.5,2000,1,14776,2000-06-15,NA,NA,4.166667,NA,NA,NA,NA,NA,4.166666667,NA,2,NA,NA,3,Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Gagnon_etal_2004-Havre-13-40,20000615,36690,100.451745379877,2000,0.221631205703278,0.307389575114567,-1.2916291344611,0.166889185594126,0.795649004539121,-1.57531386653346,0.166889185594126,0.795649004539121,-1.57531386653346,8.907746,2,Cold Temperate Northwest Atlantic:Havre,Gulf of St. Lawrence - Eastern Scotian Shelf:Havre,11123,11488,246,22,5,11
5998,13,Gagnon_etal_2004,Havre,50.210766,-63.639106,4,4,4,40,1,0.5,2001,2,15141,2001-06-15,NA,NA,2.466667,NA,NA,NA,NA,NA,2.466666667,NA,2,365,-0.524607718,3,Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Gagnon_etal_2004-Havre-13-40,20010615,37055,101.45106091718,2000,0.131205673783575,0.181974628477857,-1.69066335220734,0.0987983978771696,0.471024210713129,-1.97434808427969,0.0987983978771696,0.471024210713129,-1.97434808427969,8.907746,2,Cold Temperate Northwest Atlantic:Havre,Gulf of St. Lawrence - Eastern Scotian Shelf:Havre,11488,11488,246,22,5,11
5999,13,Gagnon_etal_2004,Havre,50.210766,-63.639106,4,4,4,40,1,0.5,2002,3,15506,2002-06-15,NA,NA,1.666667,NA,NA,NA,NA,NA,1.666666667,NA,2,365,-0.39231061,3,Gulf of St. Lawrence - Eastern Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Gagnon_etal_2004-Havre-13-40,20020615,37420,102.450376454483,2000,0.0886524822919496,0.122955830060582,-1.95302761664599,0.0667556742456609,0.318259601853839,-2.23671234871834,0.0667556742456609,0.318259601853839,-2.23671234871834,8.907746,2,Cold Temperate Northwest Atlantic:Havre,Gulf of St. Lawrence - Eastern Scotian Shelf:Havre,11853,11488,246,22,5,11
537,3,witman_gom,Boon Island,43.121676,-70.47571,10,10,10,1,36,0.25,1996,1,13301,1996-06-01,NA,2.5,2.5,NA,NA,3.40168,3.40168,NA,2.5,3.4016802571,3,NA,NA,3,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,witman_gom-Boon Island-3-1,19960601,35215,96.413415468857,1990,0.109313511149978,0.290336280790901,-1.87706303953932,0.0245686831183166,0.216767399632909,-3.36981045440233,0.109313511149978,0.290336280790901,-1.87706303953932,1.818656,2,Cold Temperate Northwest Atlantic:Boon Island,Gulf of Maine/Bay of Fundy:Boon Island,9648,10023,848,65,5,10
538,3,witman_gom,Boon Island,43.121676,-70.47571,10,10,10,1,36,0.25,1997,2,13696,1997-07-01,NA,0.666667,0.666667,NA,NA,1.956674,1.956674,NA,0.6666666667,1.9566735621,3,395,-1.222205875,3,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,witman_gom-Boon Island-3-1,19970701,35610,97.4948665297741,1990,0.0291502696414517,0.0774230082147781,-2.6190003842487,0.00655164883187867,0.0578046399049994,-4.1117477991117,0.0291502696414517,0.0774230082147781,-2.6190003842487,1.818656,2,Cold Temperate Northwest Atlantic:Boon Island,Gulf of Maine/Bay of Fundy:Boon Island,10043,10023,848,65,5,10
539,3,witman_gom,Boon Island,43.121676,-70.47571,10,10,10,1,33,0.25,1998,3,14031,1998-06-01,NA,4.212121,4.212121,NA,NA,4.428301,4.428301,NA,4.2121212121,4.4283008575,3,335,2.009890591,3,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,witman_gom-Boon Island-3-1,19980601,35945,98.4120465434634,1990,0.184176703633581,0.48917264278463,-1.47883909269179,0.0413945085264098,0.365220224834214,-2.97158650755479,0.184176703633581,0.48917264278463,-1.47883909269179,1.818656,2,Cold Temperate Northwest Atlantic:Boon Island,Gulf of Maine/Bay of Fundy:Boon Island,10378,10023,848,65,5,10
540,3,witman_gom,Kennebunk Ledge,43.653528,-70.223764,10,10,10,2,36,0.25,1996,1,13347,1996-07-17,NA,1.638889,1.638889,NA,NA,2.257088,2.257088,NA,1.6388888889,2.2570876023,3,NA,NA,3,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,witman_gom-Kennebunk Ledge-3-2,19960717,35261,96.539356605065,1990,0.0716610795321382,0.190331561853103,-2.15946805488605,0.0161061367110056,0.142103073093648,-3.65221546974905,0.0716610795321382,0.190331561853103,-2.15946805488605,2.350508,2,Cold Temperate Northwest Atlantic:Kennebunk Ledge,Gulf of Maine/Bay of Fundy:Kennebunk Ledge,9694,10028.3333333333,849,65,5,10
541,3,witman_gom,Kennebunk Ledge,43.653528,-70.223764,10,10,10,2,36,0.25,1997,2,13666,1997-06-01,NA,5.944444,5.944444,NA,NA,6.288059,6.288059,NA,5.9444444444,6.2880587258,3,319,1.475241969,3,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,witman_gom-Kennebunk Ledge-3-2,19970601,35580,97.4127310061602,1990,0.259923237621338,0.690355156542092,-1.19188402863495,0.0584188687475604,0.515424705789953,-2.68463144349796,0.259923237621338,0.690355156542092,-1.19188402863495,2.350508,2,Cold Temperate Northwest Atlantic:Kennebunk Ledge,Gulf of Maine/Bay of Fundy:Kennebunk Ledge,10013,10028.3333333333,849,65,5,10
542,3,witman_gom,Kennebunk Ledge,43.653528,-70.223764,10,10,10,2,35,0.25,1998,3,14031,1998-06-01,NA,2.428571,2.428571,NA,NA,2.626625,2.626625,NA,2.4285714286,2.6266251472,3,365,-0.895767001,3,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,witman_gom-Kennebunk Ledge-3-2,19980601,35945,98.4120465434634,1990,0.106190267975514,0.282040958485908,-1.89768232673372,0.0238667207437883,0.210574045360161,-3.39042974159673,0.106190267975514,0.282040958485908,-1.89768232673372,2.350508,2,Cold Temperate Northwest Atlantic:Kennebunk Ledge,Gulf of Maine/Bay of Fundy:Kennebunk Ledge,10378,10028.3333333333,849,65,5,10
543,3,witman_gom,Murray Rock,43.071741,-70.608241,10,10,10,3,1,0.25,1983,1,8552,1983-06-01,NA,30.74,30.74,NA,NA,NA,NA,NA,30.74,NA,3,NA,NA,5,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,witman_gom-Murray Rock-3-3,19830601,30466,83.4113620807666,1980,1.34411893310013,3.56997490860492,0.327751707063573,0.302096527622821,2.66537194588625,-1.16499570779943,1.34411893310013,3.56997490860492,0.327751707063573,1.76872100000001,15,Cold Temperate Northwest Atlantic:Murray Rock,Gulf of Maine/Bay of Fundy:Murray Rock,4899,8868.4,850,65,5,10
544,3,witman_gom,Murray Rock,43.071741,-70.608241,10,10,10,3,24,0.25,1995,2,13057,1995-10-01,NA,0.333333,0.333333,NA,NA,0.868115,0.868115,NA,0.3333333333,0.8681147323,3,4505,-0.366804808,5,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,witman_gom-Murray Rock-3-3,19951001,34971,95.7453798767967,1990,0.0145751348185396,0.0387115041015823,-2.84214393560791,0.00327582441544796,0.0289023199481643,-4.33489135047091,0.0145751348185396,0.0387115041015823,-2.84214393560791,1.76872100000001,15,Cold Temperate Northwest Atlantic:Murray Rock,Gulf of Maine/Bay of Fundy:Murray Rock,9404,8868.4,850,65,5,10
545,3,witman_gom,Murray Rock,43.071741,-70.608241,10,10,10,3,32,0.25,1996,3,13301,1996-06-01,NA,0.5625,0.5625,NA,NA,0.715609,0.715609,NA,0.5625,0.7156093726,3,244,0.7832638709,5,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,witman_gom-Murray Rock-3-3,19960601,35215,96.413415468857,1990,0.0245955400087451,0.0653256631779527,-2.68353890540627,0.00552795370162123,0.0487726649174046,-4.17628632026928,0.0245955400087451,0.0653256631779527,-2.68353890540627,1.76872100000001,15,Cold Temperate Northwest Atlantic:Murray Rock,Gulf of Maine/Bay of Fundy:Murray Rock,9648,8868.4,850,65,5,10
546,3,witman_gom,Murray Rock,43.071741,-70.608241,10,10,10,3,32,0.25,1997,4,13666,1997-06-01,NA,0.5,0.5,NA,NA,0.983739,0.983739,NA,0.5,0.9837387537,3,365,-0.117863709,5,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,witman_gom-Murray Rock-3-3,19970601,35580,97.4127310061602,1990,0.0218627022299956,0.0580672561581802,-2.72436089992653,0.00491373662366331,0.0433534799265819,-4.21710831478953,0.0218627022299956,0.0580672561581802,-2.72436089992653,1.76872100000001,15,Cold Temperate Northwest Atlantic:Murray Rock,Gulf of Maine/Bay of Fundy:Murray Rock,10013,8868.4,850,65,5,10
547,3,witman_gom,Murray Rock,43.071741,-70.608241,10,10,10,3,28,0.25,1998,5,14031,1998-06-01,NA,0.178571,0.178571,NA,NA,0.390021,0.390021,NA,0.1785714286,0.3900210278,3,365,-1.030324636,5,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,witman_gom-Murray Rock-3-3,19980601,35945,98.4120465434634,1990,0.00780810794053345,0.0207383057740968,-2.96552295671917,0.0017549059373034,0.0154833856905423,-4.45827037158218,0.00780810794053345,0.0207383057740968,-2.96552295671917,1.76872100000001,15,Cold Temperate Northwest Atlantic:Murray Rock,Gulf of Maine/Bay of Fundy:Murray Rock,10378,8868.4,850,65,5,10
548,3,witman_gom,Star Island,42.975744,-70.616525,10,10,10,4,1,0.25,1979,1,7121,1979-07-01,NA,21.87,21.87,NA,NA,NA,NA,NA,21.87,NA,3,NA,NA,5,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,witman_gom-Star Island-3-4,19790701,29035,79.4934976043806,1970,0.956274595540009,2.5398617843588,0,0.214926839919033,1.89628121198869,-1.49274741486301,0.956274595540009,2.5398617843588,0,1.672724,35,Cold Temperate Northwest Atlantic:Star Island,Gulf of Maine/Bay of Fundy:Star Island,3468,9950.6,851,65,5,10
549,3,witman_gom,Star Island,42.975744,-70.616525,10,10,10,4,33,0.25,1996,2,13331,1996-07-01,NA,0,0,NA,NA,0,0,NA,0,0,3,6210,-9999,5,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,witman_gom-Star Island-3-4,19960701,35245,96.4955509924709,1990,0,0,-3.12982600803469,0,0,-4.62257342289769,0,0,-3.12982600803469,1.672724,35,Cold Temperate Northwest Atlantic:Star Island,Gulf of Maine/Bay of Fundy:Star Island,9678,9950.6,851,65,5,10
550,3,witman_gom,Star Island,42.975744,-70.616525,10,10,10,4,36,0.25,1997,3,13666,1997-06-01,NA,0.416667,0.416667,NA,NA,0.731925,0.731925,NA,0.4166666667,0.7319250547,3,335,9999,5,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,witman_gom-Star Island-3-4,19970601,35580,97.4127310061602,1990,0.0182189185264539,0.048389380135688,-2.78151931374294,0.00409478052004701,0.0361278999417084,-4.27426672860595,0.0182189185264539,0.048389380135688,-2.78151931374294,1.672724,35,Cold Temperate Northwest Atlantic:Star Island,Gulf of Maine/Bay of Fundy:Star Island,10013,9950.6,851,65,5,10
551,3,witman_gom,Star Island,42.975744,-70.616525,10,10,10,4,30,0.25,1998,4,14031,1998-06-01,NA,0.1,0.1,NA,NA,0.305129,0.305129,NA,0.1,0.3051285766,3,365,-1.428093833,5,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,witman_gom-Star Island-3-4,19980601,35945,98.4120465434634,1990,0.00437254044599913,0.011613451231636,-3.03451582823037,9.82747324732663e-4,0.00867069598531637,-4.52726324309337,0.00437254044599913,0.011613451231636,-3.03451582823037,1.672724,35,Cold Temperate Northwest Atlantic:Star Island,Gulf of Maine/Bay of Fundy:Star Island,10378,9950.6,851,65,5,10
552,3,witman_gom,Star Island,42.975744,-70.616525,10,10,10,4,29,0.25,2014,5,19869,2014-05-26,NA,0.965517,0.965517,NA,NA,1.117483,1.117483,NA,0.9655172414,1.1174830974,3,5838,0.1418640118,5,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,witman_gom-Star Island-3-4,20140526,41783,114.395619438741,2010,0.04221763189331,0.112129873963027,-2.45407057017609,0.0094885948596911,0.0837170646876072,-3.94681798503909,0.04221763189331,0.112129873963027,-2.45407057017609,1.672724,35,Cold Temperate Northwest Atlantic:Star Island,Gulf of Maine/Bay of Fundy:Star Island,16216,9950.6,851,65,5,10
2393,9,Miller (1985),Coyle Cove,44.51,-63.8,8.5,8.5,8.5,37,1,1,1981,1,7866,1981-07-15,1.7,NA,NA,NA,NA,NA,NA,NA,1.7,NA,4,NA,NA,6,Scotian Shelf,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Miller (1985)-Coyle Cove-9-37,19810715,29780,81.533196440794,1980,0.268845545598313,0.968083860342447,-0.85099472226853,0.0548387096774194,0.289062192038958,-2.44073543147486,0.0582857142857143,0.243804209257698,-2.37977473168518,3.20698,2,Cold Temperate Northwest Atlantic:Coyle Cove,Scotian Shelf:Coyle Cove,4213,4472,496,36,5,24
